12.12.2015,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.421413.php,Mitte
14.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.739175.php,Marzahn-Hellersdorf
14.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.739183.php,Mitte
14.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.736039.php,Neukölln
14.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.739465.php,Tempelhof-Schöneberg
07.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.735608.php,Reinickendorf
14.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.739478.php,Mitte
15.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.739483.php,bezirksübergreifend
15.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.739484.php,Treptow-Köpenick
15.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.739485.php,Steglitz-Zehlendorf
07.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.736753.php,Neukölln
06.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.736460.php,Lichtenberg
07.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.736756.php,Friedrichshain-Kreuzberg
05.12.2015,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.417825.php,Treptow - Köpenick
06.12.2015,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.417826.php,Friedrichshain-Kreuzberg / Spandau / Neukölln
06.12.2015,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.417827.php,Charlottenburg - Wilmersdorf
06.12.2015,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.417828.php,Mitte/Lichtenberg
06.12.2015,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.417829.php,Reinickendorf
31.08.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.734535.php,Mitte
30.08.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.734395.php,Pankow
31.08.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.734720.php,Marzahn-Hellersdorf
31.08.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.734538.php,Pankow
31.08.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.734799.php,Neukölln
01.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.734844.php,Charlottenburg-Wilmersdorf
01.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.734843.php,Mitte
01.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.734845.php,Charlottenburg-Wilmersdorf
01.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.734847.php,Pankow
01.09.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.734853.php,Tempelhof-Schöneberg
24.08.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.732379.php,Charlottenburg-Wilmersdorf
28.11.2015,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.411783.php,Mitte
29.11.2015,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.411884.php,Friedrichshain - Kreuzberg
29.11.2015,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.411883.php,Spandau
29.11.2015,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.411885.php,Pankow
30.11.2015,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.412055.php,Tempelhof - Schöneberg
29.11.2015,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.411887.php,Tempelhof - Schöneberg
30.11.2015,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.412058.php,Charlottenburg - Wilmersdorf
15.08.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.727959.php,Marzahn-Hellersdorf
15.08.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.729936.php,Charlottenburg-Wilmersdorf
16.08.2018,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.729977.php,bezirksübergreifend
